seqname	source	feature	start	end	score	strand	frame	attributes	Name	orf_classification	gene	chr
chr1	geneDB	gene	777800	778374	.	-	.	antisense RNA (predicted)	SPNCRNA.682	.	.	1
chr1	geneDB	CDS	777800	778374	.	-	.	antisense RNA (predicted)	SPNCRNA.682	.	.	1
chr1	geneDB	gene	778431	781324	.	+	.	No comment	SPAC4G8.09	.	.	1
chr1	geneDB	CDS	778431	781324	.	+	.	No comment	SPAC4G8.09	.	.	1
chr1	geneDB	gene	778805	781335	.	-	.	antisense RNA (predicted)	SPNCRNA.683	.	.	1
chr1	geneDB	CDS	778805	781335	.	-	.	antisense RNA (predicted)	SPNCRNA.683	.	.	1
chr1	geneDB	gene	781348	783419	.	+	.	No comment	SPAC4G8.10	.	.	1
chr1	geneDB	CDS	781348	783419	.	+	.	No comment	SPAC4G8.10	.	.	1
chr1	geneDB	gene	781347	783634	.	-	.	No comment	SPAC4G8.11c	.	.	1
chr1	geneDB	CDS	781347	783634	.	-	.	No comment	SPAC4G8.11c	.	.	1
chr1	geneDB	gene	783822	786724	.	-	.	No comment	SPAC4G8.12c	.	.	1
chr1	geneDB	CDS	783822	786724	.	-	.	No comment	SPAC4G8.12c	.	.	1
chr1	geneDB	gene	786778	790219	.	-	.	No comment	SPAC4G8.13c	.	.	1
chr1	geneDB	CDS	786778	790219	.	-	.	No comment	SPAC4G8.13c	.	.	1
chr1	geneDB	gene	790209	790793	.	+	.	intergenic RNA (predicted)	SPNCRNA.684	.	.	1
chr1	geneDB	CDS	790209	790793	.	+	.	intergenic RNA (predicted)	SPNCRNA.684	.	.	1
chr1	geneDB	gene	790798	791645	.	+	.	antisense RNA (predicted)	SPNCRNA.685	.	.	1
chr1	geneDB	CDS	790798	791645	.	+	.	antisense RNA (predicted)	SPNCRNA.685	.	.	1
chr1	geneDB	gene	790245	792274	.	-	.	No comment	SPAC16C9.01c	.	.	1
chr1	geneDB	CDS	790245	792274	.	-	.	No comment	SPAC16C9.01c	.	.	1
chr1	geneDB	gene	792378	794001	.	+	.	antisense RNA (predicted)	SPNCRNA.686	.	.	1
chr1	geneDB	CDS	792378	794001	.	+	.	antisense RNA (predicted)	SPNCRNA.686	.	.	1
chr1	geneDB	gene	792521	793937	.	-	.	No comment	SPAC16C9.02c	.	.	1
chr1	geneDB	CDS	792521	793937	.	-	.	No comment	SPAC16C9.02c	.	.	1
chr1	geneDB	gene	794866	796821	.	+	.	No comment	SPAC16C9.03	.	.	1
chr1	geneDB	CDS	794866	796821	.	+	.	No comment	SPAC16C9.03	.	.	1
chr1	geneDB	gene	796876	798833	.	-	.	No comment	SPAC16C9.04c	.	.	1
chr1	geneDB	CDS	796876	798833	.	-	.	No comment	SPAC16C9.04c	.	.	1
chr1	geneDB	gene	799485	800012	.	-	.	antisense RNA (predicted)	SPNCRNA.687	.	.	1
chr1	geneDB	CDS	799485	800012	.	-	.	antisense RNA (predicted)	SPNCRNA.687	.	.	1
chr1	geneDB	gene	799341	800981	.	+	.	No comment	SPAC16C9.05	.	.	1
chr1	geneDB	CDS	799341	800981	.	+	.	No comment	SPAC16C9.05	.	.	1
chr1	geneDB	gene	801141	804123	.	-	.	No comment	SPAC16C9.06c	mRNA from AU007333	.	1
chr1	geneDB	CDS	801141	804123	.	-	.	No comment	SPAC16C9.06c	mRNA from AU007333	.	1
chr1	geneDB	gene	804574	807722	.	+	.	No comment	SPAC16C9.07	.	.	1
chr1	geneDB	CDS	804574	807722	.	+	.	No comment	SPAC16C9.07	.	.	1
chr1	geneDB	gene	807894	812194	.	+	.	No comment	SPAC2G11.02	.	.	1
chr1	geneDB	CDS	807894	812194	.	+	.	No comment	SPAC2G11.02	.	.	1
chr1	geneDB	gene	811443	814228	.	-	.	No comment	SPAC2G11.03c	.	.	1
chr1	geneDB	CDS	811443	814228	.	-	.	No comment	SPAC2G11.03c	.	.	1
chr1	geneDB	gene	814218	815490	.	+	.	No comment	SPAC2G11.04	.	.	1
chr1	geneDB	CDS	814218	815490	.	+	.	No comment	SPAC2G11.04	.	.	1
chr1	geneDB	gene	815388	817984	.	-	.	No comment	SPAC2G11.05c	.	.	1
chr1	geneDB	CDS	815388	817984	.	-	.	No comment	SPAC2G11.05c	.	.	1
chr1	geneDB	gene	817996	819739	.	+	.	No comment	SPAC2G11.06	.	.	1
chr1	geneDB	CDS	817996	819739	.	+	.	No comment	SPAC2G11.06	.	.	1
chr1	geneDB	gene	818362	819834	.	-	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.688	.	.	1
chr1	geneDB	CDS	818362	819834	.	-	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.688	.	.	1
chr1	geneDB	gene	819768	821920	.	-	.	No comment	SPAC2G11.07c	.	.	1
chr1	geneDB	CDS	819768	821920	.	-	.	No comment	SPAC2G11.07c	.	.	1
chr1	geneDB	gene	822092	823278	.	-	.	No comment	SPAC2G11.08c	.	.	1
chr1	geneDB	CDS	822092	823278	.	-	.	No comment	SPAC2G11.08c	.	.	1
chr1	geneDB	gene	823493	826399	.	+	.	No comment	SPAC2G11.09	.	.	1
chr1	geneDB	CDS	823493	826399	.	+	.	No comment	SPAC2G11.09	.	.	1
chr1	geneDB	gene	826313	828123	.	-	.	No comment	SPAC2G11.10c	.	.	1
chr1	geneDB	CDS	826313	828123	.	-	.	No comment	SPAC2G11.10c	.	.	1
chr1	geneDB	gene	826579	828205	.	+	.	antisense RNA (predicted)	SPNCRNA.689	.	.	1
chr1	geneDB	CDS	826579	828205	.	+	.	antisense RNA (predicted)	SPNCRNA.689	.	.	1
chr1	geneDB	gene	828321	831629	.	-	.	No comment	SPAC2G11.11c	.	.	1
chr1	geneDB	CDS	828321	831629	.	-	.	No comment	SPAC2G11.11c	.	.	1
chr1	geneDB	gene	829234	831663	.	+	.	antisense RNA (predicted)	SPNCRNA.690	.	.	1
chr1	geneDB	CDS	829234	831663	.	+	.	antisense RNA (predicted)	SPNCRNA.690	.	.	1
chr1	geneDB	gene	831918	836094	.	+	.	No comment	SPAC2G11.12	.	.	1
chr1	geneDB	CDS	831918	836094	.	+	.	No comment	SPAC2G11.12	.	.	1
chr1	geneDB	gene	836307	837262	.	-	.	antisense RNA (predicted)	SPNCRNA.691	.	.	1
chr1	geneDB	CDS	836307	837262	.	-	.	antisense RNA (predicted)	SPNCRNA.691	.	.	1
chr1	geneDB	gene	836206	838256	.	+	.	No comment	SPAC2G11.13	.	.	1
chr1	geneDB	CDS	836206	838256	.	+	.	No comment	SPAC2G11.13	.	.	1
chr1	geneDB	gene	838228	841562	.	+	.	No comment	SPAC2G11.14	.	.	1
chr1	geneDB	CDS	838228	841562	.	+	.	No comment	SPAC2G11.14	.	.	1
chr1	geneDB	gene	841471	842624	.	-	.	No comment	SPAC2G11.15c	mRNA from SPD174	.	1
chr1	geneDB	CDS	841471	842624	.	-	.	No comment	SPAC2G11.15c	mRNA from SPD174	.	1
chr1	geneDB	gene	843102	844243	.	-	.	antisense RNA (predicted)	SPNCRNA.692	.	.	1
chr1	geneDB	CDS	843102	844243	.	-	.	antisense RNA (predicted)	SPNCRNA.692	.	.	1
chr1	geneDB	gene	843197	844165	.	+	.	No comment	SPAC521.02	.	.	1
chr1	geneDB	CDS	843197	844165	.	+	.	No comment	SPAC521.02	.	.	1
chr1	geneDB	gene	844948	846142	.	+	.	No comment	SPAC521.03	mRNA from AU008786	.	1
chr1	geneDB	CDS	844948	846142	.	+	.	No comment	SPAC521.03	mRNA from AU008786	.	1
chr1	geneDB	gene	846022	849480	.	-	.	No comment	SPAC521.04c	.	.	1
chr1	geneDB	CDS	846022	849480	.	-	.	No comment	SPAC521.04c	.	.	1
chr1	geneDB	gene	848371	849443	.	+	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.693	.	.	1
chr1	geneDB	CDS	848371	849443	.	+	.	antisense RNA (predicted), possible alternative UTR	SPNCRNA.693	.	.	1
chr1	geneDB	gene	849421	850259	.	+	.	No comment	SPAC521.05	.	.	1
chr1	geneDB	CDS	849421	850259	.	+	.	No comment	SPAC521.05	.	.	1
chr1	geneDB	gene	850591	854385	.	+	.	No comment	SPAC23G3.01	.	.	1
chr1	geneDB	CDS	850591	854385	.	+	.	No comment	SPAC23G3.01	.	.	1
chr1	geneDB	gene	854453	869704	.	-	.	No comment	SPAC23G3.02c	mRNA from AU006993	.	1
chr1	geneDB	CDS	854453	869704	.	-	.	No comment	SPAC23G3.02c	mRNA from AU006993	.	1
chr1	geneDB	gene	870740	872773	.	+	.	No comment	SPAC23G3.03	.	.	1
chr1	geneDB	CDS	870740	872773	.	+	.	No comment	SPAC23G3.03	.	.	1
chr1	geneDB	gene	872757	873497	.	-	.	antisense RNA (predicted)	SPNCRNA.694	.	.	1
chr1	geneDB	CDS	872757	873497	.	-	.	antisense RNA (predicted)	SPNCRNA.694	.	.	1
chr1	geneDB	gene	872883	874248	.	+	.	No comment	SPAC23G3.04	.	.	1
chr1	geneDB	CDS	872883	874248	.	+	.	No comment	SPAC23G3.04	.	.	1
chr1	geneDB	gene	874160	875763	.	-	.	No comment	SPAC23G3.05c	.	.	1
chr1	geneDB	CDS	874160	875763	.	-	.	No comment	SPAC23G3.05c	.	.	1
chr1	geneDB	gene	876862	878930	.	+	.	No comment	SPAC23G3.06	.	.	1
chr1	geneDB	CDS	876862	878930	.	+	.	No comment	SPAC23G3.06	.	.	1
chr1	geneDB	gene	879147	880546	.	-	.	No comment	SPAC23G3.07c	mRNA from AU007699	.	1
chr1	geneDB	CDS	879147	880546	.	-	.	No comment	SPAC23G3.07c	mRNA from AU007699	.	1
chr1	geneDB	gene	880660	884231	.	-	.	No comment	SPAC23G3.08c	.	.	1
chr1	geneDB	CDS	880660	884231	.	-	.	No comment	SPAC23G3.08c	.	.	1
chr1	geneDB	gene	884365	885989	.	+	.	No comment	SPAC23G3.09	.	.	1
chr1	geneDB	CDS	884365	885989	.	+	.	No comment	SPAC23G3.09	.	.	1
chr1	geneDB	gene	884513	887531	.	-	.	No comment	SPAC23G3.10c	.	.	1
chr1	geneDB	CDS	884513	887531	.	-	.	No comment	SPAC23G3.10c	.	.	1
chr1	geneDB	gene	885944	889096	.	+	.	No comment	SPAC23G3.11	.	.	1
chr1	geneDB	CDS	885944	889096	.	+	.	No comment	SPAC23G3.11	.	.	1
chr1	geneDB	gene	889058	892211	.	-	.	No comment	SPAC23G3.12c	.	.	1
chr1	geneDB	CDS	889058	892211	.	-	.	No comment	SPAC23G3.12c	.	.	1
chr1	geneDB	gene	893278	894532	.	-	.	No comment	SPAC22H12.01c	.	.	1
chr1	geneDB	CDS	893278	894532	.	-	.	No comment	SPAC22H12.01c	.	.	1
chr1	geneDB	gene	893996	896547	.	+	.	No comment	SPAC22H12.02	.	.	1
chr1	geneDB	CDS	893996	896547	.	+	.	No comment	SPAC22H12.02	.	.	1
chr1	geneDB	gene	896668	897900	.	+	.	No comment	SPAC22H12.03	.	.	1
chr1	geneDB	CDS	896668	897900	.	+	.	No comment	SPAC22H12.03	.	.	1
chr1	geneDB	gene	898045	898994	.	-	.	No comment	SPAC22H12.04c	mRNA from AF127914	.	1
chr1	geneDB	CDS	898045	898994	.	-	.	No comment	SPAC22H12.04c	mRNA from AF127914	.	1
chr1	geneDB	gene	899283	902080	.	-	.	No comment	SPAC22H12.05c	.	.	1
chr1	geneDB	CDS	899283	902080	.	-	.	No comment	SPAC22H12.05c	.	.	1
chr1	geneDB	gene	903042	903861	.	+	.	No comment	SPAC1687.01	mRNA from SP50769	.	1
chr1	geneDB	CDS	903042	903861	.	+	.	No comment	SPAC1687.01	mRNA from SP50769	.	1
chr1	geneDB	gene	904026	906347	.	+	.	No comment	SPAC1687.02	.	.	1
chr1	geneDB	CDS	904026	906347	.	+	.	No comment	SPAC1687.02	.	.	1
chr1	geneDB	gene	905077	906465	.	-	.	No comment	SPAC1687.03c	.	.	1
chr1	geneDB	CDS	905077	906465	.	-	.	No comment	SPAC1687.03c	.	.	1
chr1	geneDB	gene	906863	908571	.	-	.	antisense RNA (predicted)	SPNCRNA.695	.	.	1
chr1	geneDB	CDS	906863	908571	.	-	.	antisense RNA (predicted)	SPNCRNA.695	.	.	1
chr1	geneDB	gene	906778	908799	.	+	.	No comment	SPAC1687.04	.	.	1
chr1	geneDB	CDS	906778	908799	.	+	.	No comment	SPAC1687.04	.	.	1
chr1	geneDB	gene	908736	911854	.	+	.	No comment	SPAC1687.05	.	.	1
chr1	geneDB	CDS	908736	911854	.	+	.	No comment	SPAC1687.05	.	.	1
chr1	geneDB	gene	911227	911720	.	-	.	No comment	SPAC1687.06c	.	.	1
chr1	geneDB	CDS	911227	911720	.	-	.	No comment	SPAC1687.06c	.	.	1
chr1	geneDB	gene	912230	912396	.	-	.	5S rRNA	SPRRNA.12	SPRG5SB K00769 Yeast (s.pombe) 5s rRNA gene and flanks	.	1
chr1	geneDB	CDS	912230	912396	.	-	.	5S rRNA	SPRRNA.12	SPRG5SB K00769 Yeast (s.pombe) 5s rRNA gene and flanks	.	1
chr1	geneDB	gene	913657	914031	.	+	.	conserved fungal protein	SPAC1687.07	.	.	1
chr1	geneDB	CDS	913657	914031	.	+	.	conserved fungal protein	SPAC1687.07	.	.	1
chr1	geneDB	gene	914328	914618	.	+	.	sequence orphan	SPAC1687.08	.	.	1
chr1	geneDB	CDS	914328	914618	.	+	.	sequence orphan	SPAC1687.08	.	.	1
chr1	geneDB	gene	914940	919775	.	+	.	No comment	SPAC1687.09	.	.	1
chr1	geneDB	CDS	914940	919775	.	+	.	No comment	SPAC1687.09	.	.	1
chr1	geneDB	gene	919783	920837	.	-	.	antisense RNA (predicted)	SPNCRNA.696	.	.	1
chr1	geneDB	CDS	919783	920837	.	-	.	antisense RNA (predicted)	SPNCRNA.696	.	.	1
chr1	geneDB	gene	919726	922098	.	+	.	No comment	SPAC1687.10	.	.	1
chr1	geneDB	CDS	919726	922098	.	+	.	No comment	SPAC1687.10	.	.	1
chr1	geneDB	gene	922271	925133	.	+	.	No comment	SPAC1687.11	.	.	1
chr1	geneDB	CDS	922271	925133	.	+	.	No comment	SPAC1687.11	.	.	1
chr1	geneDB	gene	925111	926289	.	-	.	No comment	SPAC1687.12c	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	1
chr1	geneDB	CDS	925111	926289	.	-	.	No comment	SPAC1687.12c	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	1
chr1	geneDB	gene	926394	927671	.	-	.	No comment	SPAC1687.13c	.	.	1
chr1	geneDB	CDS	926394	927671	.	-	.	No comment	SPAC1687.13c	.	.	1
chr1	geneDB	gene	927801	929011	.	-	.	No comment	SPAC1687.14c	.	.	1
chr1	geneDB	CDS	927801	929011	.	-	.	No comment	SPAC1687.14c	.	.	1
chr1	geneDB	gene	929156	929654	.	-	.	No comment	SPAC1687.23c	.	.	1
chr1	geneDB	CDS	929156	929654	.	-	.	No comment	SPAC1687.23c	.	.	1
chr1	geneDB	gene	929843	932197	.	+	.	No comment	SPAC1687.15	.	.	1
chr1	geneDB	CDS	929843	932197	.	+	.	No comment	SPAC1687.15	.	.	1
chr1	geneDB	gene	932425	934021	.	-	.	No comment	SPAC1687.16c	.	.	1
chr1	geneDB	CDS	932425	934021	.	-	.	No comment	SPAC1687.16c	.	.	1
chr1	geneDB	gene	934056	934503	.	+	.	non-coding RNA (predicted)	SPNCRNA.160	warning, this transcript could be on either strand	.	1
chr1	geneDB	CDS	934056	934503	.	+	.	non-coding RNA (predicted)	SPNCRNA.160	warning, this transcript could be on either strand	.	1
chr1	geneDB	gene	934665	934738	.	-	.	tRNA Alanine	SPATRNAALA.01	tRNA Ala anticodon AGC, Cove score 67.24	.	1
chr1	geneDB	CDS	934665	934738	.	-	.	tRNA Alanine	SPATRNAALA.01	tRNA Ala anticodon AGC, Cove score 67.24	.	1
chr1	geneDB	gene	934941	936081	.	-	.	No comment	SPAC1687.17c	.	.	1
chr1	geneDB	CDS	934941	936081	.	-	.	No comment	SPAC1687.17c	.	.	1
chr1	geneDB	gene	936188	938157	.	-	.	No comment	SPAC1687.18c	.	.	1
chr1	geneDB	CDS	936188	938157	.	-	.	No comment	SPAC1687.18c	.	.	1
chr1	geneDB	gene	938390	939912	.	+	.	antisense RNA (predicted)	SPNCRNA.697	.	.	1
chr1	geneDB	CDS	938390	939912	.	+	.	antisense RNA (predicted)	SPNCRNA.697	.	.	1
chr1	geneDB	gene	938311	939831	.	-	.	No comment	SPAC1687.19c	.	.	1
chr1	geneDB	CDS	938311	939831	.	-	.	No comment	SPAC1687.19c	.	.	1
chr1	geneDB	gene	939770	941944	.	-	.	No comment	SPAC1687.20c	.	.	1
chr1	geneDB	CDS	939770	941944	.	-	.	No comment	SPAC1687.20c	.	.	1
chr1	geneDB	gene	941942	943335	.	+	.	No comment	SPAC1687.21	.	.	1
chr1	geneDB	CDS	941942	943335	.	+	.	No comment	SPAC1687.21	.	.	1
chr1	geneDB	gene	943265	946909	.	-	.	No comment	SPAC1687.22c	.	.	1
chr1	geneDB	CDS	943265	946909	.	-	.	No comment	SPAC1687.22c	.	.	1
chr1	geneDB	gene	946892	947942	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.698	.	.	1
chr1	geneDB	CDS	946892	947942	.	-	.	intergenic RNA (predicted), possible alternative UTR	SPNCRNA.698	.	.	1
chr1	geneDB	gene	947876	948800	.	-	.	No comment	SPAC222.03c	.	.	1
chr1	geneDB	CDS	947876	948800	.	-	.	No comment	SPAC222.03c	.	.	1
chr1	geneDB	gene	948715	949365	.	+	.	intergenic RNA (predicted)	SPNCRNA.699	.	.	1
chr1	geneDB	CDS	948715	949365	.	+	.	intergenic RNA (predicted)	SPNCRNA.699	.	.	1
chr1	geneDB	gene	949646	950047	.	+	.	sequence orphan	SPAC222.19	new gene; conserved in japonicus	.	1
chr1	geneDB	CDS	949646	950047	.	+	.	sequence orphan	SPAC222.19	new gene; conserved in japonicus	.	1
chr1	geneDB	gene	950120	950813	.	-	.	No comment	SPAC222.04c	.	.	1
chr1	geneDB	CDS	950120	950813	.	-	.	No comment	SPAC222.04c	.	.	1
chr1	geneDB	gene	951028	952560	.	+	.	antisense RNA (predicted)	SPNCRNA.700	.	.	1
chr1	geneDB	CDS	951028	952560	.	+	.	antisense RNA (predicted)	SPNCRNA.700	.	.	1
chr1	geneDB	gene	950912	953006	.	-	.	No comment	SPAC222.05c	.	.	1
chr1	geneDB	CDS	950912	953006	.	-	.	No comment	SPAC222.05c	.	.	1
chr1	geneDB	gene	953095	954325	.	+	.	No comment	SPAC222.06	.	.	1
chr1	geneDB	CDS	953095	954325	.	+	.	No comment	SPAC222.06	.	.	1
chr1	geneDB	gene	954279	956707	.	-	.	No comment	SPAC222.07c	.	.	1
chr1	geneDB	CDS	954279	956707	.	-	.	No comment	SPAC222.07c	.	.	1
chr1	geneDB	gene	957183	957254	.	+	.	tRNA Glutamic acid	SPATRNAGLU.02	tRNA Glu anticodon TTC, Cove score 62.18	.	1
chr1	geneDB	CDS	957183	957254	.	+	.	tRNA Glutamic acid	SPATRNAGLU.02	tRNA Glu anticodon TTC, Cove score 62.18	.	1
chr1	geneDB	gene	957367	958774	.	-	.	No comment	SPAC222.08c	.	.	1
chr1	geneDB	CDS	957367	958774	.	-	.	No comment	SPAC222.08c	.	.	1
chr1	geneDB	gene	959305	959770	.	-	.	small nuclear RNA U2	SPSNRNA.02	.	.	1
chr1	geneDB	CDS	959305	959770	.	-	.	small nuclear RNA U2	SPSNRNA.02	.	.	1
chr1	geneDB	gene	959867	962227	.	+	.	No comment	SPAC222.09	.	.	1
chr1	geneDB	CDS	959867	962227	.	+	.	No comment	SPAC222.09	.	.	1
chr1	geneDB	gene	962314	964867	.	-	.	No comment	SPAC222.10c	.	.	1
chr1	geneDB	CDS	962314	964867	.	-	.	No comment	SPAC222.10c	.	.	1
chr1	geneDB	gene	966164	967591	.	+	.	No comment	SPAC222.11	.	.	1
chr1	geneDB	CDS	966164	967591	.	+	.	No comment	SPAC222.11	.	.	1
chr1	geneDB	gene	967583	968302	.	-	.	No comment	SPAC222.17	.	.	1
chr1	geneDB	CDS	967583	968302	.	-	.	No comment	SPAC222.17	.	.	1
chr1	geneDB	gene	968507	970412	.	-	.	No comment	SPAC222.12c	.	.	1
chr1	geneDB	CDS	968507	970412	.	-	.	No comment	SPAC222.12c	.	.	1
chr1	geneDB	gene	970875	973548	.	-	.	No comment	SPAC222.13c	.	.	1
chr1	geneDB	CDS	970875	973548	.	-	.	No comment	SPAC222.13c	.	.	1
chr1	geneDB	gene	972677	973994	.	+	.	antisense RNA (predicted)	SPNCRNA.701	.	.	1
chr1	geneDB	CDS	972677	973994	.	+	.	antisense RNA (predicted)	SPNCRNA.701	.	.	1
chr1	geneDB	gene	973843	976782	.	-	.	No comment	SPAC222.14c	.	.	1
chr1	geneDB	CDS	973843	976782	.	-	.	No comment	SPAC222.14c	.	.	1
chr1	geneDB	gene	977075	977568	.	-	.	non-coding RNA poly(A)-bearing (predicted)	SPNCRNA.50	.	.	1
chr1	geneDB	CDS	977075	977568	.	-	.	non-coding RNA poly(A)-bearing (predicted)	SPNCRNA.50	.	.	1
chr1	geneDB	gene	977709	978637	.	+	.	Tat binding protein 1(TBP-1)-interacting protein (TBPIP) homolog (predicted)	SPAC222.15	.	.	1
chr1	geneDB	CDS	977709	978637	.	+	.	Tat binding protein 1(TBP-1)-interacting protein (TBPIP) homolog (predicted)	SPAC222.15	.	.	1
chr1	geneDB	gene	978722	979643	.	+	.	No comment	SPAC222.18	.	.	1
chr1	geneDB	CDS	978722	979643	.	+	.	No comment	SPAC222.18	.	.	1
chr1	geneDB	gene	979482	981161	.	-	.	No comment	SPAC222.16c	.	.	1
chr1	geneDB	CDS	979482	981161	.	-	.	No comment	SPAC222.16c	.	.	1
chr1	geneDB	gene	981473	983481	.	-	.	No comment	SPAC821.03c	.	.	1
chr1	geneDB	CDS	981473	983481	.	-	.	No comment	SPAC821.03c	.	.	1
chr1	geneDB	gene	983567	987084	.	-	.	No comment	SPAC821.04c	.	.	1
chr1	geneDB	CDS	983567	987084	.	-	.	No comment	SPAC821.04c	.	.	1
chr1	geneDB	gene	987631	988266	.	-	.	small nuclear RNA U3	SPSNRNA.03	.	.	1
chr1	geneDB	CDS	987631	988266	.	-	.	small nuclear RNA U3	SPSNRNA.03	.	.	1
chr1	geneDB	gene	988076	989866	.	+	.	No comment	SPAC821.05	.	.	1
chr1	geneDB	CDS	988076	989866	.	+	.	No comment	SPAC821.05	.	.	1
chr1	geneDB	gene	990025	991617	.	-	.	antisense RNA (predicted)	SPNCRNA.702	.	.	1
chr1	geneDB	CDS	990025	991617	.	-	.	antisense RNA (predicted)	SPNCRNA.702	.	.	1
chr1	geneDB	gene	990192	991889	.	+	.	No comment	SPAC821.06	.	.	1
chr1	geneDB	CDS	990192	991889	.	+	.	No comment	SPAC821.06	.	.	1
chr1	geneDB	gene	991632	994230	.	-	.	No comment	SPAC821.07c	.	.	1
chr1	geneDB	CDS	991632	994230	.	-	.	No comment	SPAC821.07c	.	.	1
chr1	geneDB	gene	993887	995063	.	+	.	intergenic RNA (predicted)	SPNCRNA.703	.	.	1
chr1	geneDB	CDS	993887	995063	.	+	.	intergenic RNA (predicted)	SPNCRNA.703	.	.	1
chr1	geneDB	gene	994941	997625	.	-	.	No comment	SPAC821.08c	.	.	1
chr1	geneDB	CDS	994941	997625	.	-	.	No comment	SPAC821.08c	.	.	1
chr1	geneDB	gene	998045	998413	.	+	.	non-coding RNA (predicted)	SPNCRNA.163	warning, this transcript could be on either strand	.	1
chr1	geneDB	CDS	998045	998413	.	+	.	non-coding RNA (predicted)	SPNCRNA.163	warning, this transcript could be on either strand	.	1
chr1	geneDB	gene	998686	1002361	.	+	.	No comment	SPAC821.09	.	.	1
chr1	geneDB	CDS	998686	1002361	.	+	.	No comment	SPAC821.09	.	.	1
chr1	geneDB	gene	1002838	1004804	.	-	.	No comment	SPAC821.10c	mRNA from AU011168	.	1
chr1	geneDB	CDS	1002838	1004804	.	-	.	No comment	SPAC821.10c	mRNA from AU011168	.	1
chr1	geneDB	gene	1005499	1005710	.	+	.	non-coding RNA (predicted)	SPNCRNA.164	warning, this transcript could be on either strand	.	1
chr1	geneDB	CDS	1005499	1005710	.	+	.	non-coding RNA (predicted)	SPNCRNA.164	warning, this transcript could be on either strand	.	1
chr1	geneDB	gene	1006259	1008003	.	+	.	No comment	SPAC821.11	.	.	1
chr1	geneDB	CDS	1006259	1008003	.	+	.	No comment	SPAC821.11	.	.	1
chr1	geneDB	gene	1008215	1010318	.	+	.	No comment	SPAC821.12	.	.	1
chr1	geneDB	CDS	1008215	1010318	.	+	.	No comment	SPAC821.12	.	.	1
chr1	geneDB	gene	1010343	1015415	.	-	.	No comment	SPAC821.13c	.	.	1
chr1	geneDB	CDS	1010343	1015415	.	-	.	No comment	SPAC821.13c	.	.	1
chr1	geneDB	gene	1015475	1015830	.	+	.	non-coding RNA (predicted)	SPNCRNA.220	warning, this transcript could be on either strand	.	1
chr1	geneDB	CDS	1015475	1015830	.	+	.	non-coding RNA (predicted)	SPNCRNA.220	warning, this transcript could be on either strand	.	1
chr1	geneDB	gene	1016103	1019031	.	-	.	No comment	SPAC139.01c	mRNA from AU007395	.	1
chr1	geneDB	CDS	1016103	1019031	.	-	.	No comment	SPAC139.01c	mRNA from AU007395	.	1
chr1	geneDB	gene	1018733	1021093	.	+	.	antisense RNA (predicted)	SPNCRNA.704	.	.	1
chr1	geneDB	CDS	1018733	1021093	.	+	.	antisense RNA (predicted)	SPNCRNA.704	.	.	1
chr1	geneDB	gene	1019248	1020838	.	-	.	No comment	SPAC139.02c	mRNA from AU011236	.	1
chr1	geneDB	CDS	1019248	1020838	.	-	.	No comment	SPAC139.02c	mRNA from AU011236	.	1
chr1	geneDB	gene	1021695	1024135	.	+	.	No comment	SPAC139.03	.	.	1
chr1	geneDB	CDS	1021695	1024135	.	+	.	No comment	SPAC139.03	.	.	1
chr1	geneDB	gene	1024002	1025903	.	-	.	No comment	SPAC139.04c	.	.	1
chr1	geneDB	CDS	1024002	1025903	.	-	.	No comment	SPAC139.04c	.	.	1
chr1	geneDB	gene	1025199	1025635	.	+	.	antisense RNA (predicted)	SPNCRNA.705	.	.	1
chr1	geneDB	CDS	1025199	1025635	.	+	.	antisense RNA (predicted)	SPNCRNA.705	.	.	1
chr1	geneDB	gene	1028239	1030659	.	-	.	antisense RNA (predicted)	SPNCRNA.706	.	.	1
chr1	geneDB	CDS	1028239	1030659	.	-	.	antisense RNA (predicted)	SPNCRNA.706	.	.	1
chr1	geneDB	gene	1027811	1029993	.	+	.	No comment	SPAC139.05	.	.	1
chr1	geneDB	CDS	1027811	1029993	.	+	.	No comment	SPAC139.05	.	.	1
chr1	geneDB	gene	1030125	1031941	.	+	.	No comment	SPAC139.06	.	.	1
chr1	geneDB	CDS	1030125	1031941	.	+	.	No comment	SPAC139.06	.	.	1
chr1	geneDB	gene	1031904	1033018	.	-	.	antisense RNA (predicted)	SPNCRNA.707	.	.	1
chr1	geneDB	CDS	1031904	1033018	.	-	.	antisense RNA (predicted)	SPNCRNA.707	.	.	1
chr1	geneDB	gene	1032085	1034167	.	+	.	No comment	SPAC23C4.02	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	1
chr1	geneDB	CDS	1032085	1034167	.	+	.	No comment	SPAC23C4.02	This UTR was defined manually in PMID:20118936 from transcriptome data in PMID:18641648, transcription start or end may not be exact	.	1
chr1	geneDB	gene	1034296	1035992	.	+	.	haspin related kinase Hrk1	SPAC23C4.03	.	.	1
