seqname	source	feature	start	end	score	strand	frame	attributes	Name	orf_classification	gene	chr
chr1	window	CDS	3626001	3627000	.	+	.	No comment	window.chr1.3626001.3627000	.	.	1
chr1	window	gene	3627001	3628000	.	+	.	No comment	window.chr1.3627001.3628000	.	.	1
chr1	window	CDS	3627001	3628000	.	+	.	No comment	window.chr1.3627001.3628000	.	.	1
chr1	window	gene	3628001	3629000	.	+	.	No comment	window.chr1.3628001.3629000	.	.	1
chr1	window	CDS	3628001	3629000	.	+	.	No comment	window.chr1.3628001.3629000	.	.	1
chr1	window	gene	3629001	3630000	.	+	.	No comment	window.chr1.3629001.3630000	.	.	1
chr1	window	CDS	3629001	3630000	.	+	.	No comment	window.chr1.3629001.3630000	.	.	1
chr1	window	gene	3630001	3631000	.	+	.	No comment	window.chr1.3630001.3631000	.	.	1
chr1	window	CDS	3630001	3631000	.	+	.	No comment	window.chr1.3630001.3631000	.	.	1
chr1	window	gene	3631001	3632000	.	+	.	No comment	window.chr1.3631001.3632000	.	.	1
chr1	window	CDS	3631001	3632000	.	+	.	No comment	window.chr1.3631001.3632000	.	.	1
chr1	window	gene	3632001	3633000	.	+	.	No comment	window.chr1.3632001.3633000	.	.	1
chr1	window	CDS	3632001	3633000	.	+	.	No comment	window.chr1.3632001.3633000	.	.	1
chr1	window	gene	3633001	3634000	.	+	.	No comment	window.chr1.3633001.3634000	.	.	1
chr1	window	CDS	3633001	3634000	.	+	.	No comment	window.chr1.3633001.3634000	.	.	1
chr1	window	gene	3634001	3635000	.	+	.	No comment	window.chr1.3634001.3635000	.	.	1
chr1	window	CDS	3634001	3635000	.	+	.	No comment	window.chr1.3634001.3635000	.	.	1
chr1	window	gene	3635001	3636000	.	+	.	No comment	window.chr1.3635001.3636000	.	.	1
chr1	window	CDS	3635001	3636000	.	+	.	No comment	window.chr1.3635001.3636000	.	.	1
chr1	window	gene	3636001	3637000	.	+	.	No comment	window.chr1.3636001.3637000	.	.	1
chr1	window	CDS	3636001	3637000	.	+	.	No comment	window.chr1.3636001.3637000	.	.	1
chr1	window	gene	3637001	3638000	.	+	.	No comment	window.chr1.3637001.3638000	.	.	1
chr1	window	CDS	3637001	3638000	.	+	.	No comment	window.chr1.3637001.3638000	.	.	1
chr1	window	gene	3638001	3639000	.	+	.	No comment	window.chr1.3638001.3639000	.	.	1
chr1	window	CDS	3638001	3639000	.	+	.	No comment	window.chr1.3638001.3639000	.	.	1
chr1	window	gene	3639001	3640000	.	+	.	No comment	window.chr1.3639001.3640000	.	.	1
chr1	window	CDS	3639001	3640000	.	+	.	No comment	window.chr1.3639001.3640000	.	.	1
chr1	window	gene	3640001	3641000	.	+	.	No comment	window.chr1.3640001.3641000	.	.	1
chr1	window	CDS	3640001	3641000	.	+	.	No comment	window.chr1.3640001.3641000	.	.	1
chr1	window	gene	3641001	3642000	.	+	.	No comment	window.chr1.3641001.3642000	.	.	1
chr1	window	CDS	3641001	3642000	.	+	.	No comment	window.chr1.3641001.3642000	.	.	1
chr1	window	gene	3642001	3643000	.	+	.	No comment	window.chr1.3642001.3643000	.	.	1
chr1	window	CDS	3642001	3643000	.	+	.	No comment	window.chr1.3642001.3643000	.	.	1
chr1	window	gene	3643001	3644000	.	+	.	No comment	window.chr1.3643001.3644000	.	.	1
chr1	window	CDS	3643001	3644000	.	+	.	No comment	window.chr1.3643001.3644000	.	.	1
chr1	window	gene	3644001	3645000	.	+	.	No comment	window.chr1.3644001.3645000	.	.	1
chr1	window	CDS	3644001	3645000	.	+	.	No comment	window.chr1.3644001.3645000	.	.	1
chr1	window	gene	3645001	3646000	.	+	.	No comment	window.chr1.3645001.3646000	.	.	1
chr1	window	CDS	3645001	3646000	.	+	.	No comment	window.chr1.3645001.3646000	.	.	1
chr1	window	gene	3646001	3647000	.	+	.	No comment	window.chr1.3646001.3647000	.	.	1
chr1	window	CDS	3646001	3647000	.	+	.	No comment	window.chr1.3646001.3647000	.	.	1
chr1	window	gene	3647001	3648000	.	+	.	No comment	window.chr1.3647001.3648000	.	.	1
chr1	window	CDS	3647001	3648000	.	+	.	No comment	window.chr1.3647001.3648000	.	.	1
chr1	window	gene	3648001	3649000	.	+	.	No comment	window.chr1.3648001.3649000	.	.	1
chr1	window	CDS	3648001	3649000	.	+	.	No comment	window.chr1.3648001.3649000	.	.	1
chr1	window	gene	3649001	3650000	.	+	.	No comment	window.chr1.3649001.3650000	.	.	1
chr1	window	CDS	3649001	3650000	.	+	.	No comment	window.chr1.3649001.3650000	.	.	1
chr1	window	gene	3650001	3651000	.	+	.	No comment	window.chr1.3650001.3651000	.	.	1
chr1	window	CDS	3650001	3651000	.	+	.	No comment	window.chr1.3650001.3651000	.	.	1
chr1	window	gene	3651001	3652000	.	+	.	No comment	window.chr1.3651001.3652000	.	.	1
chr1	window	CDS	3651001	3652000	.	+	.	No comment	window.chr1.3651001.3652000	.	.	1
chr1	window	gene	3652001	3653000	.	+	.	No comment	window.chr1.3652001.3653000	.	.	1
chr1	window	CDS	3652001	3653000	.	+	.	No comment	window.chr1.3652001.3653000	.	.	1
chr1	window	gene	3653001	3654000	.	+	.	No comment	window.chr1.3653001.3654000	.	.	1
chr1	window	CDS	3653001	3654000	.	+	.	No comment	window.chr1.3653001.3654000	.	.	1
chr1	window	gene	3654001	3655000	.	+	.	No comment	window.chr1.3654001.3655000	.	.	1
chr1	window	CDS	3654001	3655000	.	+	.	No comment	window.chr1.3654001.3655000	.	.	1
chr1	window	gene	3655001	3656000	.	+	.	No comment	window.chr1.3655001.3656000	.	.	1
chr1	window	CDS	3655001	3656000	.	+	.	No comment	window.chr1.3655001.3656000	.	.	1
chr1	window	gene	3656001	3657000	.	+	.	No comment	window.chr1.3656001.3657000	.	.	1
chr1	window	CDS	3656001	3657000	.	+	.	No comment	window.chr1.3656001.3657000	.	.	1
chr1	window	gene	3657001	3658000	.	+	.	No comment	window.chr1.3657001.3658000	.	.	1
chr1	window	CDS	3657001	3658000	.	+	.	No comment	window.chr1.3657001.3658000	.	.	1
chr1	window	gene	3658001	3659000	.	+	.	No comment	window.chr1.3658001.3659000	.	.	1
chr1	window	CDS	3658001	3659000	.	+	.	No comment	window.chr1.3658001.3659000	.	.	1
chr1	window	gene	3659001	3660000	.	+	.	No comment	window.chr1.3659001.3660000	.	.	1
chr1	window	CDS	3659001	3660000	.	+	.	No comment	window.chr1.3659001.3660000	.	.	1
chr1	window	gene	3660001	3661000	.	+	.	No comment	window.chr1.3660001.3661000	.	.	1
chr1	window	CDS	3660001	3661000	.	+	.	No comment	window.chr1.3660001.3661000	.	.	1
chr1	window	gene	3661001	3662000	.	+	.	No comment	window.chr1.3661001.3662000	.	.	1
chr1	window	CDS	3661001	3662000	.	+	.	No comment	window.chr1.3661001.3662000	.	.	1
chr1	window	gene	3662001	3663000	.	+	.	No comment	window.chr1.3662001.3663000	.	.	1
chr1	window	CDS	3662001	3663000	.	+	.	No comment	window.chr1.3662001.3663000	.	.	1
chr1	window	gene	3663001	3664000	.	+	.	No comment	window.chr1.3663001.3664000	.	.	1
chr1	window	CDS	3663001	3664000	.	+	.	No comment	window.chr1.3663001.3664000	.	.	1
chr1	window	gene	3664001	3665000	.	+	.	No comment	window.chr1.3664001.3665000	.	.	1
chr1	window	CDS	3664001	3665000	.	+	.	No comment	window.chr1.3664001.3665000	.	.	1
chr1	window	gene	3665001	3666000	.	+	.	No comment	window.chr1.3665001.3666000	.	.	1
chr1	window	CDS	3665001	3666000	.	+	.	No comment	window.chr1.3665001.3666000	.	.	1
chr1	window	gene	3666001	3667000	.	+	.	No comment	window.chr1.3666001.3667000	.	.	1
chr1	window	CDS	3666001	3667000	.	+	.	No comment	window.chr1.3666001.3667000	.	.	1
chr1	window	gene	3667001	3668000	.	+	.	No comment	window.chr1.3667001.3668000	.	.	1
chr1	window	CDS	3667001	3668000	.	+	.	No comment	window.chr1.3667001.3668000	.	.	1
chr1	window	gene	3668001	3669000	.	+	.	No comment	window.chr1.3668001.3669000	.	.	1
chr1	window	CDS	3668001	3669000	.	+	.	No comment	window.chr1.3668001.3669000	.	.	1
chr1	window	gene	3669001	3670000	.	+	.	No comment	window.chr1.3669001.3670000	.	.	1
chr1	window	CDS	3669001	3670000	.	+	.	No comment	window.chr1.3669001.3670000	.	.	1
chr1	window	gene	3670001	3671000	.	+	.	No comment	window.chr1.3670001.3671000	.	.	1
chr1	window	CDS	3670001	3671000	.	+	.	No comment	window.chr1.3670001.3671000	.	.	1
chr1	window	gene	3671001	3672000	.	+	.	No comment	window.chr1.3671001.3672000	.	.	1
chr1	window	CDS	3671001	3672000	.	+	.	No comment	window.chr1.3671001.3672000	.	.	1
chr1	window	gene	3672001	3673000	.	+	.	No comment	window.chr1.3672001.3673000	.	.	1
chr1	window	CDS	3672001	3673000	.	+	.	No comment	window.chr1.3672001.3673000	.	.	1
chr1	window	gene	3673001	3674000	.	+	.	No comment	window.chr1.3673001.3674000	.	.	1
chr1	window	CDS	3673001	3674000	.	+	.	No comment	window.chr1.3673001.3674000	.	.	1
chr1	window	gene	3674001	3675000	.	+	.	No comment	window.chr1.3674001.3675000	.	.	1
chr1	window	CDS	3674001	3675000	.	+	.	No comment	window.chr1.3674001.3675000	.	.	1
chr1	window	gene	3675001	3676000	.	+	.	No comment	window.chr1.3675001.3676000	.	.	1
chr1	window	CDS	3675001	3676000	.	+	.	No comment	window.chr1.3675001.3676000	.	.	1
chr1	window	gene	3676001	3677000	.	+	.	No comment	window.chr1.3676001.3677000	.	.	1
chr1	window	CDS	3676001	3677000	.	+	.	No comment	window.chr1.3676001.3677000	.	.	1
chr1	window	gene	3677001	3678000	.	+	.	No comment	window.chr1.3677001.3678000	.	.	1
chr1	window	CDS	3677001	3678000	.	+	.	No comment	window.chr1.3677001.3678000	.	.	1
chr1	window	gene	3678001	3679000	.	+	.	No comment	window.chr1.3678001.3679000	.	.	1
chr1	window	CDS	3678001	3679000	.	+	.	No comment	window.chr1.3678001.3679000	.	.	1
chr1	window	gene	3679001	3680000	.	+	.	No comment	window.chr1.3679001.3680000	.	.	1
chr1	window	CDS	3679001	3680000	.	+	.	No comment	window.chr1.3679001.3680000	.	.	1
chr1	window	gene	3680001	3681000	.	+	.	No comment	window.chr1.3680001.3681000	.	.	1
chr1	window	CDS	3680001	3681000	.	+	.	No comment	window.chr1.3680001.3681000	.	.	1
chr1	window	gene	3681001	3682000	.	+	.	No comment	window.chr1.3681001.3682000	.	.	1
chr1	window	CDS	3681001	3682000	.	+	.	No comment	window.chr1.3681001.3682000	.	.	1
chr1	window	gene	3682001	3683000	.	+	.	No comment	window.chr1.3682001.3683000	.	.	1
chr1	window	CDS	3682001	3683000	.	+	.	No comment	window.chr1.3682001.3683000	.	.	1
chr1	window	gene	3683001	3684000	.	+	.	No comment	window.chr1.3683001.3684000	.	.	1
chr1	window	CDS	3683001	3684000	.	+	.	No comment	window.chr1.3683001.3684000	.	.	1
chr1	window	gene	3684001	3685000	.	+	.	No comment	window.chr1.3684001.3685000	.	.	1
chr1	window	CDS	3684001	3685000	.	+	.	No comment	window.chr1.3684001.3685000	.	.	1
chr1	window	gene	3685001	3686000	.	+	.	No comment	window.chr1.3685001.3686000	.	.	1
chr1	window	CDS	3685001	3686000	.	+	.	No comment	window.chr1.3685001.3686000	.	.	1
chr1	window	gene	3686001	3687000	.	+	.	No comment	window.chr1.3686001.3687000	.	.	1
chr1	window	CDS	3686001	3687000	.	+	.	No comment	window.chr1.3686001.3687000	.	.	1
chr1	window	gene	3687001	3688000	.	+	.	No comment	window.chr1.3687001.3688000	.	.	1
chr1	window	CDS	3687001	3688000	.	+	.	No comment	window.chr1.3687001.3688000	.	.	1
chr1	window	gene	3688001	3689000	.	+	.	No comment	window.chr1.3688001.3689000	.	.	1
chr1	window	CDS	3688001	3689000	.	+	.	No comment	window.chr1.3688001.3689000	.	.	1
chr1	window	gene	3689001	3690000	.	+	.	No comment	window.chr1.3689001.3690000	.	.	1
chr1	window	CDS	3689001	3690000	.	+	.	No comment	window.chr1.3689001.3690000	.	.	1
chr1	window	gene	3690001	3691000	.	+	.	No comment	window.chr1.3690001.3691000	.	.	1
chr1	window	CDS	3690001	3691000	.	+	.	No comment	window.chr1.3690001.3691000	.	.	1
chr1	window	gene	3691001	3692000	.	+	.	No comment	window.chr1.3691001.3692000	.	.	1
chr1	window	CDS	3691001	3692000	.	+	.	No comment	window.chr1.3691001.3692000	.	.	1
chr1	window	gene	3692001	3693000	.	+	.	No comment	window.chr1.3692001.3693000	.	.	1
chr1	window	CDS	3692001	3693000	.	+	.	No comment	window.chr1.3692001.3693000	.	.	1
chr1	window	gene	3693001	3694000	.	+	.	No comment	window.chr1.3693001.3694000	.	.	1
chr1	window	CDS	3693001	3694000	.	+	.	No comment	window.chr1.3693001.3694000	.	.	1
chr1	window	gene	3694001	3695000	.	+	.	No comment	window.chr1.3694001.3695000	.	.	1
chr1	window	CDS	3694001	3695000	.	+	.	No comment	window.chr1.3694001.3695000	.	.	1
chr1	window	gene	3695001	3696000	.	+	.	No comment	window.chr1.3695001.3696000	.	.	1
chr1	window	CDS	3695001	3696000	.	+	.	No comment	window.chr1.3695001.3696000	.	.	1
chr1	window	gene	3696001	3697000	.	+	.	No comment	window.chr1.3696001.3697000	.	.	1
chr1	window	CDS	3696001	3697000	.	+	.	No comment	window.chr1.3696001.3697000	.	.	1
chr1	window	gene	3697001	3698000	.	+	.	No comment	window.chr1.3697001.3698000	.	.	1
chr1	window	CDS	3697001	3698000	.	+	.	No comment	window.chr1.3697001.3698000	.	.	1
chr1	window	gene	3698001	3699000	.	+	.	No comment	window.chr1.3698001.3699000	.	.	1
chr1	window	CDS	3698001	3699000	.	+	.	No comment	window.chr1.3698001.3699000	.	.	1
chr1	window	gene	3699001	3700000	.	+	.	No comment	window.chr1.3699001.3700000	.	.	1
chr1	window	CDS	3699001	3700000	.	+	.	No comment	window.chr1.3699001.3700000	.	.	1
chr1	window	gene	3700001	3701000	.	+	.	No comment	window.chr1.3700001.3701000	.	.	1
chr1	window	CDS	3700001	3701000	.	+	.	No comment	window.chr1.3700001.3701000	.	.	1
chr1	window	gene	3701001	3702000	.	+	.	No comment	window.chr1.3701001.3702000	.	.	1
chr1	window	CDS	3701001	3702000	.	+	.	No comment	window.chr1.3701001.3702000	.	.	1
chr1	window	gene	3702001	3703000	.	+	.	No comment	window.chr1.3702001.3703000	.	.	1
chr1	window	CDS	3702001	3703000	.	+	.	No comment	window.chr1.3702001.3703000	.	.	1
chr1	window	gene	3703001	3704000	.	+	.	No comment	window.chr1.3703001.3704000	.	.	1
chr1	window	CDS	3703001	3704000	.	+	.	No comment	window.chr1.3703001.3704000	.	.	1
chr1	window	gene	3704001	3705000	.	+	.	No comment	window.chr1.3704001.3705000	.	.	1
chr1	window	CDS	3704001	3705000	.	+	.	No comment	window.chr1.3704001.3705000	.	.	1
chr1	window	gene	3705001	3706000	.	+	.	No comment	window.chr1.3705001.3706000	.	.	1
chr1	window	CDS	3705001	3706000	.	+	.	No comment	window.chr1.3705001.3706000	.	.	1
chr1	window	gene	3706001	3707000	.	+	.	No comment	window.chr1.3706001.3707000	.	.	1
chr1	window	CDS	3706001	3707000	.	+	.	No comment	window.chr1.3706001.3707000	.	.	1
chr1	window	gene	3707001	3708000	.	+	.	No comment	window.chr1.3707001.3708000	.	.	1
chr1	window	CDS	3707001	3708000	.	+	.	No comment	window.chr1.3707001.3708000	.	.	1
chr1	window	gene	3708001	3709000	.	+	.	No comment	window.chr1.3708001.3709000	.	.	1
chr1	window	CDS	3708001	3709000	.	+	.	No comment	window.chr1.3708001.3709000	.	.	1
chr1	window	gene	3709001	3710000	.	+	.	No comment	window.chr1.3709001.3710000	.	.	1
chr1	window	CDS	3709001	3710000	.	+	.	No comment	window.chr1.3709001.3710000	.	.	1
chr1	window	gene	3710001	3711000	.	+	.	No comment	window.chr1.3710001.3711000	.	.	1
chr1	window	CDS	3710001	3711000	.	+	.	No comment	window.chr1.3710001.3711000	.	.	1
chr1	window	gene	3711001	3712000	.	+	.	No comment	window.chr1.3711001.3712000	.	.	1
chr1	window	CDS	3711001	3712000	.	+	.	No comment	window.chr1.3711001.3712000	.	.	1
chr1	window	gene	3712001	3713000	.	+	.	No comment	window.chr1.3712001.3713000	.	.	1
chr1	window	CDS	3712001	3713000	.	+	.	No comment	window.chr1.3712001.3713000	.	.	1
chr1	window	gene	3713001	3714000	.	+	.	No comment	window.chr1.3713001.3714000	.	.	1
chr1	window	CDS	3713001	3714000	.	+	.	No comment	window.chr1.3713001.3714000	.	.	1
chr1	window	gene	3714001	3715000	.	+	.	No comment	window.chr1.3714001.3715000	.	.	1
chr1	window	CDS	3714001	3715000	.	+	.	No comment	window.chr1.3714001.3715000	.	.	1
chr1	window	gene	3715001	3716000	.	+	.	No comment	window.chr1.3715001.3716000	.	.	1
chr1	window	CDS	3715001	3716000	.	+	.	No comment	window.chr1.3715001.3716000	.	.	1
chr1	window	gene	3716001	3717000	.	+	.	No comment	window.chr1.3716001.3717000	.	.	1
chr1	window	CDS	3716001	3717000	.	+	.	No comment	window.chr1.3716001.3717000	.	.	1
chr1	window	gene	3717001	3718000	.	+	.	No comment	window.chr1.3717001.3718000	.	.	1
chr1	window	CDS	3717001	3718000	.	+	.	No comment	window.chr1.3717001.3718000	.	.	1
chr1	window	gene	3718001	3719000	.	+	.	No comment	window.chr1.3718001.3719000	.	.	1
chr1	window	CDS	3718001	3719000	.	+	.	No comment	window.chr1.3718001.3719000	.	.	1
chr1	window	gene	3719001	3720000	.	+	.	No comment	window.chr1.3719001.3720000	.	.	1
chr1	window	CDS	3719001	3720000	.	+	.	No comment	window.chr1.3719001.3720000	.	.	1
chr1	window	gene	3720001	3721000	.	+	.	No comment	window.chr1.3720001.3721000	.	.	1
chr1	window	CDS	3720001	3721000	.	+	.	No comment	window.chr1.3720001.3721000	.	.	1
chr1	window	gene	3721001	3722000	.	+	.	No comment	window.chr1.3721001.3722000	.	.	1
chr1	window	CDS	3721001	3722000	.	+	.	No comment	window.chr1.3721001.3722000	.	.	1
chr1	window	gene	3722001	3723000	.	+	.	No comment	window.chr1.3722001.3723000	.	.	1
chr1	window	CDS	3722001	3723000	.	+	.	No comment	window.chr1.3722001.3723000	.	.	1
chr1	window	gene	3723001	3724000	.	+	.	No comment	window.chr1.3723001.3724000	.	.	1
chr1	window	CDS	3723001	3724000	.	+	.	No comment	window.chr1.3723001.3724000	.	.	1
chr1	window	gene	3724001	3725000	.	+	.	No comment	window.chr1.3724001.3725000	.	.	1
chr1	window	CDS	3724001	3725000	.	+	.	No comment	window.chr1.3724001.3725000	.	.	1
chr1	window	gene	3725001	3726000	.	+	.	No comment	window.chr1.3725001.3726000	.	.	1
chr1	window	CDS	3725001	3726000	.	+	.	No comment	window.chr1.3725001.3726000	.	.	1
chr1	window	gene	3726001	3727000	.	+	.	No comment	window.chr1.3726001.3727000	.	.	1
chr1	window	CDS	3726001	3727000	.	+	.	No comment	window.chr1.3726001.3727000	.	.	1
chr1	window	gene	3727001	3728000	.	+	.	No comment	window.chr1.3727001.3728000	.	.	1
chr1	window	CDS	3727001	3728000	.	+	.	No comment	window.chr1.3727001.3728000	.	.	1
chr1	window	gene	3728001	3729000	.	+	.	No comment	window.chr1.3728001.3729000	.	.	1
chr1	window	CDS	3728001	3729000	.	+	.	No comment	window.chr1.3728001.3729000	.	.	1
chr1	window	gene	3729001	3730000	.	+	.	No comment	window.chr1.3729001.3730000	.	.	1
chr1	window	CDS	3729001	3730000	.	+	.	No comment	window.chr1.3729001.3730000	.	.	1
chr1	window	gene	3730001	3731000	.	+	.	No comment	window.chr1.3730001.3731000	.	.	1
chr1	window	CDS	3730001	3731000	.	+	.	No comment	window.chr1.3730001.3731000	.	.	1
chr1	window	gene	3731001	3732000	.	+	.	No comment	window.chr1.3731001.3732000	.	.	1
chr1	window	CDS	3731001	3732000	.	+	.	No comment	window.chr1.3731001.3732000	.	.	1
chr1	window	gene	3732001	3733000	.	+	.	No comment	window.chr1.3732001.3733000	.	.	1
chr1	window	CDS	3732001	3733000	.	+	.	No comment	window.chr1.3732001.3733000	.	.	1
chr1	window	gene	3733001	3734000	.	+	.	No comment	window.chr1.3733001.3734000	.	.	1
chr1	window	CDS	3733001	3734000	.	+	.	No comment	window.chr1.3733001.3734000	.	.	1
chr1	window	gene	3734001	3735000	.	+	.	No comment	window.chr1.3734001.3735000	.	.	1
chr1	window	CDS	3734001	3735000	.	+	.	No comment	window.chr1.3734001.3735000	.	.	1
chr1	window	gene	3735001	3736000	.	+	.	No comment	window.chr1.3735001.3736000	.	.	1
chr1	window	CDS	3735001	3736000	.	+	.	No comment	window.chr1.3735001.3736000	.	.	1
chr1	window	gene	3736001	3737000	.	+	.	No comment	window.chr1.3736001.3737000	.	.	1
chr1	window	CDS	3736001	3737000	.	+	.	No comment	window.chr1.3736001.3737000	.	.	1
chr1	window	gene	3737001	3738000	.	+	.	No comment	window.chr1.3737001.3738000	.	.	1
chr1	window	CDS	3737001	3738000	.	+	.	No comment	window.chr1.3737001.3738000	.	.	1
chr1	window	gene	3738001	3739000	.	+	.	No comment	window.chr1.3738001.3739000	.	.	1
chr1	window	CDS	3738001	3739000	.	+	.	No comment	window.chr1.3738001.3739000	.	.	1
chr1	window	gene	3739001	3740000	.	+	.	No comment	window.chr1.3739001.3740000	.	.	1
chr1	window	CDS	3739001	3740000	.	+	.	No comment	window.chr1.3739001.3740000	.	.	1
chr1	window	gene	3740001	3741000	.	+	.	No comment	window.chr1.3740001.3741000	.	.	1
chr1	window	CDS	3740001	3741000	.	+	.	No comment	window.chr1.3740001.3741000	.	.	1
chr1	window	gene	3741001	3742000	.	+	.	No comment	window.chr1.3741001.3742000	.	.	1
chr1	window	CDS	3741001	3742000	.	+	.	No comment	window.chr1.3741001.3742000	.	.	1
chr1	window	gene	3742001	3743000	.	+	.	No comment	window.chr1.3742001.3743000	.	.	1
chr1	window	CDS	3742001	3743000	.	+	.	No comment	window.chr1.3742001.3743000	.	.	1
chr1	window	gene	3743001	3744000	.	+	.	No comment	window.chr1.3743001.3744000	.	.	1
chr1	window	CDS	3743001	3744000	.	+	.	No comment	window.chr1.3743001.3744000	.	.	1
chr1	window	gene	3744001	3745000	.	+	.	No comment	window.chr1.3744001.3745000	.	.	1
chr1	window	CDS	3744001	3745000	.	+	.	No comment	window.chr1.3744001.3745000	.	.	1
chr1	window	gene	3745001	3746000	.	+	.	No comment	window.chr1.3745001.3746000	.	.	1
chr1	window	CDS	3745001	3746000	.	+	.	No comment	window.chr1.3745001.3746000	.	.	1
chr1	window	gene	3746001	3747000	.	+	.	No comment	window.chr1.3746001.3747000	.	.	1
chr1	window	CDS	3746001	3747000	.	+	.	No comment	window.chr1.3746001.3747000	.	.	1
chr1	window	gene	3747001	3748000	.	+	.	No comment	window.chr1.3747001.3748000	.	.	1
chr1	window	CDS	3747001	3748000	.	+	.	No comment	window.chr1.3747001.3748000	.	.	1
chr1	window	gene	3748001	3749000	.	+	.	No comment	window.chr1.3748001.3749000	.	.	1
chr1	window	CDS	3748001	3749000	.	+	.	No comment	window.chr1.3748001.3749000	.	.	1
chr1	window	gene	3749001	3750000	.	+	.	No comment	window.chr1.3749001.3750000	.	.	1
chr1	window	CDS	3749001	3750000	.	+	.	No comment	window.chr1.3749001.3750000	.	.	1
chr1	window	gene	3750001	3751000	.	+	.	No comment	window.chr1.3750001.3751000	.	.	1
chr1	window	CDS	3750001	3751000	.	+	.	No comment	window.chr1.3750001.3751000	.	.	1
chr1	window	gene	3751001	3752000	.	+	.	No comment	window.chr1.3751001.3752000	.	.	1
chr1	window	CDS	3751001	3752000	.	+	.	No comment	window.chr1.3751001.3752000	.	.	1
chr1	window	gene	3752001	3753000	.	+	.	No comment	window.chr1.3752001.3753000	.	.	1
chr1	window	CDS	3752001	3753000	.	+	.	No comment	window.chr1.3752001.3753000	.	.	1
chr1	window	gene	3753001	3754000	.	+	.	No comment	window.chr1.3753001.3754000	.	.	1
chr1	window	CDS	3753001	3754000	.	+	.	No comment	window.chr1.3753001.3754000	.	.	1
chr1	window	gene	3754001	3755000	.	+	.	No comment	window.chr1.3754001.3755000	.	.	1
chr1	window	CDS	3754001	3755000	.	+	.	No comment	window.chr1.3754001.3755000	.	.	1
chr1	window	gene	3755001	3756000	.	+	.	No comment	window.chr1.3755001.3756000	.	.	1
chr1	window	CDS	3755001	3756000	.	+	.	No comment	window.chr1.3755001.3756000	.	.	1
chr1	window	gene	3756001	3757000	.	+	.	No comment	window.chr1.3756001.3757000	.	.	1
chr1	window	CDS	3756001	3757000	.	+	.	No comment	window.chr1.3756001.3757000	.	.	1
chr1	window	gene	3757001	3758000	.	+	.	No comment	window.chr1.3757001.3758000	.	.	1
chr1	window	CDS	3757001	3758000	.	+	.	No comment	window.chr1.3757001.3758000	.	.	1
chr1	window	gene	3758001	3759000	.	+	.	No comment	window.chr1.3758001.3759000	.	.	1
chr1	window	CDS	3758001	3759000	.	+	.	No comment	window.chr1.3758001.3759000	.	.	1
chr1	window	gene	3759001	3760000	.	+	.	No comment	window.chr1.3759001.3760000	.	.	1
chr1	window	CDS	3759001	3760000	.	+	.	No comment	window.chr1.3759001.3760000	.	.	1
chr1	window	gene	3760001	3761000	.	+	.	No comment	window.chr1.3760001.3761000	.	.	1
chr1	window	CDS	3760001	3761000	.	+	.	No comment	window.chr1.3760001.3761000	.	.	1
chr1	window	gene	3761001	3762000	.	+	.	No comment	window.chr1.3761001.3762000	.	.	1
chr1	window	CDS	3761001	3762000	.	+	.	No comment	window.chr1.3761001.3762000	.	.	1
chr1	window	gene	3762001	3763000	.	+	.	No comment	window.chr1.3762001.3763000	.	.	1
chr1	window	CDS	3762001	3763000	.	+	.	No comment	window.chr1.3762001.3763000	.	.	1
chr1	window	gene	3763001	3764000	.	+	.	No comment	window.chr1.3763001.3764000	.	.	1
chr1	window	CDS	3763001	3764000	.	+	.	No comment	window.chr1.3763001.3764000	.	.	1
chr1	window	gene	3764001	3765000	.	+	.	No comment	window.chr1.3764001.3765000	.	.	1
chr1	window	CDS	3764001	3765000	.	+	.	No comment	window.chr1.3764001.3765000	.	.	1
chr1	window	gene	3765001	3766000	.	+	.	No comment	window.chr1.3765001.3766000	.	.	1
chr1	window	CDS	3765001	3766000	.	+	.	No comment	window.chr1.3765001.3766000	.	.	1
chr1	window	gene	3766001	3767000	.	+	.	No comment	window.chr1.3766001.3767000	.	.	1
chr1	window	CDS	3766001	3767000	.	+	.	No comment	window.chr1.3766001.3767000	.	.	1
chr1	window	gene	3767001	3768000	.	+	.	No comment	window.chr1.3767001.3768000	.	.	1
chr1	window	CDS	3767001	3768000	.	+	.	No comment	window.chr1.3767001.3768000	.	.	1
chr1	window	gene	3768001	3769000	.	+	.	No comment	window.chr1.3768001.3769000	.	.	1
chr1	window	CDS	3768001	3769000	.	+	.	No comment	window.chr1.3768001.3769000	.	.	1
chr1	window	gene	3769001	3770000	.	+	.	No comment	window.chr1.3769001.3770000	.	.	1
chr1	window	CDS	3769001	3770000	.	+	.	No comment	window.chr1.3769001.3770000	.	.	1
chr1	window	gene	3770001	3771000	.	+	.	No comment	window.chr1.3770001.3771000	.	.	1
chr1	window	CDS	3770001	3771000	.	+	.	No comment	window.chr1.3770001.3771000	.	.	1
chr1	window	gene	3771001	3772000	.	+	.	No comment	window.chr1.3771001.3772000	.	.	1
chr1	window	CDS	3771001	3772000	.	+	.	No comment	window.chr1.3771001.3772000	.	.	1
chr1	window	gene	3772001	3773000	.	+	.	No comment	window.chr1.3772001.3773000	.	.	1
chr1	window	CDS	3772001	3773000	.	+	.	No comment	window.chr1.3772001.3773000	.	.	1
