seqname	source	feature	start	end	score	strand	frame	attributes	Name	orf_classification	gene	chr
chr1	window	CDS	3070001	3080000	.	+	.	No comment	chr1.3070001.3080000	.	.	1
chr1	window	gene	3080001	3090000	.	+	.	No comment	chr1.3080001.3090000	.	.	1
chr1	window	CDS	3080001	3090000	.	+	.	No comment	chr1.3080001.3090000	.	.	1
chr1	window	gene	3090001	3100000	.	+	.	No comment	chr1.3090001.3100000	.	.	1
chr1	window	CDS	3090001	3100000	.	+	.	No comment	chr1.3090001.3100000	.	.	1
chr1	window	gene	3100001	3110000	.	+	.	No comment	chr1.3100001.3110000	.	.	1
chr1	window	CDS	3100001	3110000	.	+	.	No comment	chr1.3100001.3110000	.	.	1
chr1	window	gene	3110001	3120000	.	+	.	No comment	chr1.3110001.3120000	.	.	1
chr1	window	CDS	3110001	3120000	.	+	.	No comment	chr1.3110001.3120000	.	.	1
chr1	window	gene	3120001	3130000	.	+	.	No comment	chr1.3120001.3130000	.	.	1
chr1	window	CDS	3120001	3130000	.	+	.	No comment	chr1.3120001.3130000	.	.	1
chr1	window	gene	3130001	3140000	.	+	.	No comment	chr1.3130001.3140000	.	.	1
chr1	window	CDS	3130001	3140000	.	+	.	No comment	chr1.3130001.3140000	.	.	1
chr1	window	gene	3140001	3150000	.	+	.	No comment	chr1.3140001.3150000	.	.	1
chr1	window	CDS	3140001	3150000	.	+	.	No comment	chr1.3140001.3150000	.	.	1
chr1	window	gene	3150001	3160000	.	+	.	No comment	chr1.3150001.3160000	.	.	1
chr1	window	CDS	3150001	3160000	.	+	.	No comment	chr1.3150001.3160000	.	.	1
chr1	window	gene	3160001	3170000	.	+	.	No comment	chr1.3160001.3170000	.	.	1
chr1	window	CDS	3160001	3170000	.	+	.	No comment	chr1.3160001.3170000	.	.	1
chr1	window	gene	3170001	3180000	.	+	.	No comment	chr1.3170001.3180000	.	.	1
chr1	window	CDS	3170001	3180000	.	+	.	No comment	chr1.3170001.3180000	.	.	1
chr1	window	gene	3180001	3190000	.	+	.	No comment	chr1.3180001.3190000	.	.	1
chr1	window	CDS	3180001	3190000	.	+	.	No comment	chr1.3180001.3190000	.	.	1
chr1	window	gene	3190001	3200000	.	+	.	No comment	chr1.3190001.3200000	.	.	1
chr1	window	CDS	3190001	3200000	.	+	.	No comment	chr1.3190001.3200000	.	.	1
chr1	window	gene	3200001	3210000	.	+	.	No comment	chr1.3200001.3210000	.	.	1
chr1	window	CDS	3200001	3210000	.	+	.	No comment	chr1.3200001.3210000	.	.	1
chr1	window	gene	3210001	3220000	.	+	.	No comment	chr1.3210001.3220000	.	.	1
chr1	window	CDS	3210001	3220000	.	+	.	No comment	chr1.3210001.3220000	.	.	1
chr1	window	gene	3220001	3230000	.	+	.	No comment	chr1.3220001.3230000	.	.	1
chr1	window	CDS	3220001	3230000	.	+	.	No comment	chr1.3220001.3230000	.	.	1
chr1	window	gene	3230001	3240000	.	+	.	No comment	chr1.3230001.3240000	.	.	1
chr1	window	CDS	3230001	3240000	.	+	.	No comment	chr1.3230001.3240000	.	.	1
chr1	window	gene	3240001	3250000	.	+	.	No comment	chr1.3240001.3250000	.	.	1
chr1	window	CDS	3240001	3250000	.	+	.	No comment	chr1.3240001.3250000	.	.	1
chr1	window	gene	3250001	3260000	.	+	.	No comment	chr1.3250001.3260000	.	.	1
chr1	window	CDS	3250001	3260000	.	+	.	No comment	chr1.3250001.3260000	.	.	1
chr1	window	gene	3260001	3270000	.	+	.	No comment	chr1.3260001.3270000	.	.	1
chr1	window	CDS	3260001	3270000	.	+	.	No comment	chr1.3260001.3270000	.	.	1
chr1	window	gene	3270001	3280000	.	+	.	No comment	chr1.3270001.3280000	.	.	1
chr1	window	CDS	3270001	3280000	.	+	.	No comment	chr1.3270001.3280000	.	.	1
chr1	window	gene	3280001	3290000	.	+	.	No comment	chr1.3280001.3290000	.	.	1
chr1	window	CDS	3280001	3290000	.	+	.	No comment	chr1.3280001.3290000	.	.	1
chr1	window	gene	3290001	3300000	.	+	.	No comment	chr1.3290001.3300000	.	.	1
chr1	window	CDS	3290001	3300000	.	+	.	No comment	chr1.3290001.3300000	.	.	1
chr1	window	gene	3300001	3310000	.	+	.	No comment	chr1.3300001.3310000	.	.	1
chr1	window	CDS	3300001	3310000	.	+	.	No comment	chr1.3300001.3310000	.	.	1
chr1	window	gene	3310001	3320000	.	+	.	No comment	chr1.3310001.3320000	.	.	1
chr1	window	CDS	3310001	3320000	.	+	.	No comment	chr1.3310001.3320000	.	.	1
chr1	window	gene	3320001	3330000	.	+	.	No comment	chr1.3320001.3330000	.	.	1
chr1	window	CDS	3320001	3330000	.	+	.	No comment	chr1.3320001.3330000	.	.	1
chr1	window	gene	3330001	3340000	.	+	.	No comment	chr1.3330001.3340000	.	.	1
chr1	window	CDS	3330001	3340000	.	+	.	No comment	chr1.3330001.3340000	.	.	1
chr1	window	gene	3340001	3350000	.	+	.	No comment	chr1.3340001.3350000	.	.	1
chr1	window	CDS	3340001	3350000	.	+	.	No comment	chr1.3340001.3350000	.	.	1
chr1	window	gene	3350001	3360000	.	+	.	No comment	chr1.3350001.3360000	.	.	1
chr1	window	CDS	3350001	3360000	.	+	.	No comment	chr1.3350001.3360000	.	.	1
chr1	window	gene	3360001	3370000	.	+	.	No comment	chr1.3360001.3370000	.	.	1
chr1	window	CDS	3360001	3370000	.	+	.	No comment	chr1.3360001.3370000	.	.	1
chr1	window	gene	3370001	3380000	.	+	.	No comment	chr1.3370001.3380000	.	.	1
chr1	window	CDS	3370001	3380000	.	+	.	No comment	chr1.3370001.3380000	.	.	1
chr1	window	gene	3380001	3390000	.	+	.	No comment	chr1.3380001.3390000	.	.	1
chr1	window	CDS	3380001	3390000	.	+	.	No comment	chr1.3380001.3390000	.	.	1
chr1	window	gene	3390001	3400000	.	+	.	No comment	chr1.3390001.3400000	.	.	1
chr1	window	CDS	3390001	3400000	.	+	.	No comment	chr1.3390001.3400000	.	.	1
chr1	window	gene	3400001	3410000	.	+	.	No comment	chr1.3400001.3410000	.	.	1
chr1	window	CDS	3400001	3410000	.	+	.	No comment	chr1.3400001.3410000	.	.	1
chr1	window	gene	3410001	3420000	.	+	.	No comment	chr1.3410001.3420000	.	.	1
chr1	window	CDS	3410001	3420000	.	+	.	No comment	chr1.3410001.3420000	.	.	1
chr1	window	gene	3420001	3430000	.	+	.	No comment	chr1.3420001.3430000	.	.	1
chr1	window	CDS	3420001	3430000	.	+	.	No comment	chr1.3420001.3430000	.	.	1
chr1	window	gene	3430001	3440000	.	+	.	No comment	chr1.3430001.3440000	.	.	1
chr1	window	CDS	3430001	3440000	.	+	.	No comment	chr1.3430001.3440000	.	.	1
chr1	window	gene	3440001	3450000	.	+	.	No comment	chr1.3440001.3450000	.	.	1
chr1	window	CDS	3440001	3450000	.	+	.	No comment	chr1.3440001.3450000	.	.	1
chr1	window	gene	3450001	3460000	.	+	.	No comment	chr1.3450001.3460000	.	.	1
chr1	window	CDS	3450001	3460000	.	+	.	No comment	chr1.3450001.3460000	.	.	1
chr1	window	gene	3460001	3470000	.	+	.	No comment	chr1.3460001.3470000	.	.	1
chr1	window	CDS	3460001	3470000	.	+	.	No comment	chr1.3460001.3470000	.	.	1
chr1	window	gene	3470001	3480000	.	+	.	No comment	chr1.3470001.3480000	.	.	1
chr1	window	CDS	3470001	3480000	.	+	.	No comment	chr1.3470001.3480000	.	.	1
chr1	window	gene	3480001	3490000	.	+	.	No comment	chr1.3480001.3490000	.	.	1
chr1	window	CDS	3480001	3490000	.	+	.	No comment	chr1.3480001.3490000	.	.	1
chr1	window	gene	3490001	3500000	.	+	.	No comment	chr1.3490001.3500000	.	.	1
chr1	window	CDS	3490001	3500000	.	+	.	No comment	chr1.3490001.3500000	.	.	1
chr1	window	gene	3500001	3510000	.	+	.	No comment	chr1.3500001.3510000	.	.	1
chr1	window	CDS	3500001	3510000	.	+	.	No comment	chr1.3500001.3510000	.	.	1
chr1	window	gene	3510001	3520000	.	+	.	No comment	chr1.3510001.3520000	.	.	1
chr1	window	CDS	3510001	3520000	.	+	.	No comment	chr1.3510001.3520000	.	.	1
chr1	window	gene	3520001	3530000	.	+	.	No comment	chr1.3520001.3530000	.	.	1
chr1	window	CDS	3520001	3530000	.	+	.	No comment	chr1.3520001.3530000	.	.	1
chr1	window	gene	3530001	3540000	.	+	.	No comment	chr1.3530001.3540000	.	.	1
chr1	window	CDS	3530001	3540000	.	+	.	No comment	chr1.3530001.3540000	.	.	1
chr1	window	gene	3540001	3550000	.	+	.	No comment	chr1.3540001.3550000	.	.	1
chr1	window	CDS	3540001	3550000	.	+	.	No comment	chr1.3540001.3550000	.	.	1
chr1	window	gene	3550001	3560000	.	+	.	No comment	chr1.3550001.3560000	.	.	1
chr1	window	CDS	3550001	3560000	.	+	.	No comment	chr1.3550001.3560000	.	.	1
chr1	window	gene	3560001	3570000	.	+	.	No comment	chr1.3560001.3570000	.	.	1
chr1	window	CDS	3560001	3570000	.	+	.	No comment	chr1.3560001.3570000	.	.	1
chr1	window	gene	3570001	3580000	.	+	.	No comment	chr1.3570001.3580000	.	.	1
chr1	window	CDS	3570001	3580000	.	+	.	No comment	chr1.3570001.3580000	.	.	1
chr1	window	gene	3580001	3590000	.	+	.	No comment	chr1.3580001.3590000	.	.	1
chr1	window	CDS	3580001	3590000	.	+	.	No comment	chr1.3580001.3590000	.	.	1
chr1	window	gene	3590001	3600000	.	+	.	No comment	chr1.3590001.3600000	.	.	1
chr1	window	CDS	3590001	3600000	.	+	.	No comment	chr1.3590001.3600000	.	.	1
chr1	window	gene	3600001	3610000	.	+	.	No comment	chr1.3600001.3610000	.	.	1
chr1	window	CDS	3600001	3610000	.	+	.	No comment	chr1.3600001.3610000	.	.	1
chr1	window	gene	3610001	3620000	.	+	.	No comment	chr1.3610001.3620000	.	.	1
chr1	window	CDS	3610001	3620000	.	+	.	No comment	chr1.3610001.3620000	.	.	1
chr1	window	gene	3620001	3630000	.	+	.	No comment	chr1.3620001.3630000	.	.	1
chr1	window	CDS	3620001	3630000	.	+	.	No comment	chr1.3620001.3630000	.	.	1
chr1	window	gene	3630001	3640000	.	+	.	No comment	chr1.3630001.3640000	.	.	1
chr1	window	CDS	3630001	3640000	.	+	.	No comment	chr1.3630001.3640000	.	.	1
chr1	window	gene	3640001	3650000	.	+	.	No comment	chr1.3640001.3650000	.	.	1
chr1	window	CDS	3640001	3650000	.	+	.	No comment	chr1.3640001.3650000	.	.	1
chr1	window	gene	3650001	3660000	.	+	.	No comment	chr1.3650001.3660000	.	.	1
chr1	window	CDS	3650001	3660000	.	+	.	No comment	chr1.3650001.3660000	.	.	1
chr1	window	gene	3660001	3670000	.	+	.	No comment	chr1.3660001.3670000	.	.	1
chr1	window	CDS	3660001	3670000	.	+	.	No comment	chr1.3660001.3670000	.	.	1
chr1	window	gene	3670001	3680000	.	+	.	No comment	chr1.3670001.3680000	.	.	1
chr1	window	CDS	3670001	3680000	.	+	.	No comment	chr1.3670001.3680000	.	.	1
chr1	window	gene	3680001	3690000	.	+	.	No comment	chr1.3680001.3690000	.	.	1
chr1	window	CDS	3680001	3690000	.	+	.	No comment	chr1.3680001.3690000	.	.	1
chr1	window	gene	3690001	3700000	.	+	.	No comment	chr1.3690001.3700000	.	.	1
chr1	window	CDS	3690001	3700000	.	+	.	No comment	chr1.3690001.3700000	.	.	1
chr1	window	gene	3700001	3710000	.	+	.	No comment	chr1.3700001.3710000	.	.	1
chr1	window	CDS	3700001	3710000	.	+	.	No comment	chr1.3700001.3710000	.	.	1
chr1	window	gene	3710001	3720000	.	+	.	No comment	chr1.3710001.3720000	.	.	1
chr1	window	CDS	3710001	3720000	.	+	.	No comment	chr1.3710001.3720000	.	.	1
chr1	window	gene	3720001	3730000	.	+	.	No comment	chr1.3720001.3730000	.	.	1
chr1	window	CDS	3720001	3730000	.	+	.	No comment	chr1.3720001.3730000	.	.	1
chr1	window	gene	3730001	3740000	.	+	.	No comment	chr1.3730001.3740000	.	.	1
chr1	window	CDS	3730001	3740000	.	+	.	No comment	chr1.3730001.3740000	.	.	1
chr1	window	gene	3740001	3750000	.	+	.	No comment	chr1.3740001.3750000	.	.	1
chr1	window	CDS	3740001	3750000	.	+	.	No comment	chr1.3740001.3750000	.	.	1
chr1	window	gene	3750001	3760000	.	+	.	No comment	chr1.3750001.3760000	.	.	1
chr1	window	CDS	3750001	3760000	.	+	.	No comment	chr1.3750001.3760000	.	.	1
chr1	window	gene	3760001	3770000	.	+	.	No comment	chr1.3760001.3770000	.	.	1
chr1	window	CDS	3760001	3770000	.	+	.	No comment	chr1.3760001.3770000	.	.	1
chr1	window	gene	3770001	3780000	.	+	.	No comment	chr1.3770001.3780000	.	.	1
chr1	window	CDS	3770001	3780000	.	+	.	No comment	chr1.3770001.3780000	.	.	1
chr1	window	gene	3780001	3790000	.	+	.	No comment	chr1.3780001.3790000	.	.	1
chr1	window	CDS	3780001	3790000	.	+	.	No comment	chr1.3780001.3790000	.	.	1
chr1	window	gene	3790001	3800000	.	+	.	No comment	chr1.3790001.3800000	.	.	1
chr1	window	CDS	3790001	3800000	.	+	.	No comment	chr1.3790001.3800000	.	.	1
chr1	window	gene	3800001	3810000	.	+	.	No comment	chr1.3800001.3810000	.	.	1
chr1	window	CDS	3800001	3810000	.	+	.	No comment	chr1.3800001.3810000	.	.	1
chr1	window	gene	3810001	3820000	.	+	.	No comment	chr1.3810001.3820000	.	.	1
chr1	window	CDS	3810001	3820000	.	+	.	No comment	chr1.3810001.3820000	.	.	1
chr1	window	gene	3820001	3830000	.	+	.	No comment	chr1.3820001.3830000	.	.	1
chr1	window	CDS	3820001	3830000	.	+	.	No comment	chr1.3820001.3830000	.	.	1
chr1	window	gene	3830001	3840000	.	+	.	No comment	chr1.3830001.3840000	.	.	1
chr1	window	CDS	3830001	3840000	.	+	.	No comment	chr1.3830001.3840000	.	.	1
chr1	window	gene	3840001	3850000	.	+	.	No comment	chr1.3840001.3850000	.	.	1
chr1	window	CDS	3840001	3850000	.	+	.	No comment	chr1.3840001.3850000	.	.	1
chr1	window	gene	3850001	3860000	.	+	.	No comment	chr1.3850001.3860000	.	.	1
chr1	window	CDS	3850001	3860000	.	+	.	No comment	chr1.3850001.3860000	.	.	1
chr1	window	gene	3860001	3870000	.	+	.	No comment	chr1.3860001.3870000	.	.	1
chr1	window	CDS	3860001	3870000	.	+	.	No comment	chr1.3860001.3870000	.	.	1
chr1	window	gene	3870001	3880000	.	+	.	No comment	chr1.3870001.3880000	.	.	1
chr1	window	CDS	3870001	3880000	.	+	.	No comment	chr1.3870001.3880000	.	.	1
chr1	window	gene	3880001	3890000	.	+	.	No comment	chr1.3880001.3890000	.	.	1
chr1	window	CDS	3880001	3890000	.	+	.	No comment	chr1.3880001.3890000	.	.	1
chr1	window	gene	3890001	3900000	.	+	.	No comment	chr1.3890001.3900000	.	.	1
chr1	window	CDS	3890001	3900000	.	+	.	No comment	chr1.3890001.3900000	.	.	1
chr1	window	gene	3900001	3910000	.	+	.	No comment	chr1.3900001.3910000	.	.	1
chr1	window	CDS	3900001	3910000	.	+	.	No comment	chr1.3900001.3910000	.	.	1
chr1	window	gene	3910001	3920000	.	+	.	No comment	chr1.3910001.3920000	.	.	1
chr1	window	CDS	3910001	3920000	.	+	.	No comment	chr1.3910001.3920000	.	.	1
chr1	window	gene	3920001	3930000	.	+	.	No comment	chr1.3920001.3930000	.	.	1
chr1	window	CDS	3920001	3930000	.	+	.	No comment	chr1.3920001.3930000	.	.	1
chr1	window	gene	3930001	3940000	.	+	.	No comment	chr1.3930001.3940000	.	.	1
chr1	window	CDS	3930001	3940000	.	+	.	No comment	chr1.3930001.3940000	.	.	1
chr1	window	gene	3940001	3950000	.	+	.	No comment	chr1.3940001.3950000	.	.	1
chr1	window	CDS	3940001	3950000	.	+	.	No comment	chr1.3940001.3950000	.	.	1
chr1	window	gene	3950001	3960000	.	+	.	No comment	chr1.3950001.3960000	.	.	1
chr1	window	CDS	3950001	3960000	.	+	.	No comment	chr1.3950001.3960000	.	.	1
chr1	window	gene	3960001	3970000	.	+	.	No comment	chr1.3960001.3970000	.	.	1
chr1	window	CDS	3960001	3970000	.	+	.	No comment	chr1.3960001.3970000	.	.	1
chr1	window	gene	3970001	3980000	.	+	.	No comment	chr1.3970001.3980000	.	.	1
chr1	window	CDS	3970001	3980000	.	+	.	No comment	chr1.3970001.3980000	.	.	1
chr1	window	gene	3980001	3990000	.	+	.	No comment	chr1.3980001.3990000	.	.	1
chr1	window	CDS	3980001	3990000	.	+	.	No comment	chr1.3980001.3990000	.	.	1
chr1	window	gene	3990001	4000000	.	+	.	No comment	chr1.3990001.4000000	.	.	1
chr1	window	CDS	3990001	4000000	.	+	.	No comment	chr1.3990001.4000000	.	.	1
chr1	window	gene	4000001	4010000	.	+	.	No comment	chr1.4000001.4010000	.	.	1
chr1	window	CDS	4000001	4010000	.	+	.	No comment	chr1.4000001.4010000	.	.	1
chr1	window	gene	4010001	4020000	.	+	.	No comment	chr1.4010001.4020000	.	.	1
chr1	window	CDS	4010001	4020000	.	+	.	No comment	chr1.4010001.4020000	.	.	1
chr1	window	gene	4020001	4030000	.	+	.	No comment	chr1.4020001.4030000	.	.	1
chr1	window	CDS	4020001	4030000	.	+	.	No comment	chr1.4020001.4030000	.	.	1
chr1	window	gene	4030001	4040000	.	+	.	No comment	chr1.4030001.4040000	.	.	1
chr1	window	CDS	4030001	4040000	.	+	.	No comment	chr1.4030001.4040000	.	.	1
chr1	window	gene	4040001	4050000	.	+	.	No comment	chr1.4040001.4050000	.	.	1
chr1	window	CDS	4040001	4050000	.	+	.	No comment	chr1.4040001.4050000	.	.	1
chr1	window	gene	4050001	4060000	.	+	.	No comment	chr1.4050001.4060000	.	.	1
chr1	window	CDS	4050001	4060000	.	+	.	No comment	chr1.4050001.4060000	.	.	1
chr1	window	gene	4060001	4070000	.	+	.	No comment	chr1.4060001.4070000	.	.	1
chr1	window	CDS	4060001	4070000	.	+	.	No comment	chr1.4060001.4070000	.	.	1
chr1	window	gene	4070001	4080000	.	+	.	No comment	chr1.4070001.4080000	.	.	1
chr1	window	CDS	4070001	4080000	.	+	.	No comment	chr1.4070001.4080000	.	.	1
chr1	window	gene	4080001	4090000	.	+	.	No comment	chr1.4080001.4090000	.	.	1
chr1	window	CDS	4080001	4090000	.	+	.	No comment	chr1.4080001.4090000	.	.	1
chr1	window	gene	4090001	4100000	.	+	.	No comment	chr1.4090001.4100000	.	.	1
chr1	window	CDS	4090001	4100000	.	+	.	No comment	chr1.4090001.4100000	.	.	1
chr1	window	gene	4100001	4110000	.	+	.	No comment	chr1.4100001.4110000	.	.	1
chr1	window	CDS	4100001	4110000	.	+	.	No comment	chr1.4100001.4110000	.	.	1
chr1	window	gene	4110001	4120000	.	+	.	No comment	chr1.4110001.4120000	.	.	1
chr1	window	CDS	4110001	4120000	.	+	.	No comment	chr1.4110001.4120000	.	.	1
chr1	window	gene	4120001	4130000	.	+	.	No comment	chr1.4120001.4130000	.	.	1
chr1	window	CDS	4120001	4130000	.	+	.	No comment	chr1.4120001.4130000	.	.	1
chr1	window	gene	4130001	4140000	.	+	.	No comment	chr1.4130001.4140000	.	.	1
chr1	window	CDS	4130001	4140000	.	+	.	No comment	chr1.4130001.4140000	.	.	1
chr1	window	gene	4140001	4150000	.	+	.	No comment	chr1.4140001.4150000	.	.	1
chr1	window	CDS	4140001	4150000	.	+	.	No comment	chr1.4140001.4150000	.	.	1
chr1	window	gene	4150001	4160000	.	+	.	No comment	chr1.4150001.4160000	.	.	1
chr1	window	CDS	4150001	4160000	.	+	.	No comment	chr1.4150001.4160000	.	.	1
chr1	window	gene	4160001	4170000	.	+	.	No comment	chr1.4160001.4170000	.	.	1
chr1	window	CDS	4160001	4170000	.	+	.	No comment	chr1.4160001.4170000	.	.	1
chr1	window	gene	4170001	4180000	.	+	.	No comment	chr1.4170001.4180000	.	.	1
chr1	window	CDS	4170001	4180000	.	+	.	No comment	chr1.4170001.4180000	.	.	1
chr1	window	gene	4180001	4190000	.	+	.	No comment	chr1.4180001.4190000	.	.	1
chr1	window	CDS	4180001	4190000	.	+	.	No comment	chr1.4180001.4190000	.	.	1
chr1	window	gene	4190001	4200000	.	+	.	No comment	chr1.4190001.4200000	.	.	1
chr1	window	CDS	4190001	4200000	.	+	.	No comment	chr1.4190001.4200000	.	.	1
chr1	window	gene	4200001	4210000	.	+	.	No comment	chr1.4200001.4210000	.	.	1
chr1	window	CDS	4200001	4210000	.	+	.	No comment	chr1.4200001.4210000	.	.	1
chr1	window	gene	4210001	4220000	.	+	.	No comment	chr1.4210001.4220000	.	.	1
chr1	window	CDS	4210001	4220000	.	+	.	No comment	chr1.4210001.4220000	.	.	1
chr1	window	gene	4220001	4230000	.	+	.	No comment	chr1.4220001.4230000	.	.	1
chr1	window	CDS	4220001	4230000	.	+	.	No comment	chr1.4220001.4230000	.	.	1
chr1	window	gene	4230001	4240000	.	+	.	No comment	chr1.4230001.4240000	.	.	1
chr1	window	CDS	4230001	4240000	.	+	.	No comment	chr1.4230001.4240000	.	.	1
chr1	window	gene	4240001	4250000	.	+	.	No comment	chr1.4240001.4250000	.	.	1
chr1	window	CDS	4240001	4250000	.	+	.	No comment	chr1.4240001.4250000	.	.	1
chr1	window	gene	4250001	4260000	.	+	.	No comment	chr1.4250001.4260000	.	.	1
chr1	window	CDS	4250001	4260000	.	+	.	No comment	chr1.4250001.4260000	.	.	1
chr1	window	gene	4260001	4270000	.	+	.	No comment	chr1.4260001.4270000	.	.	1
chr1	window	CDS	4260001	4270000	.	+	.	No comment	chr1.4260001.4270000	.	.	1
chr1	window	gene	4270001	4280000	.	+	.	No comment	chr1.4270001.4280000	.	.	1
chr1	window	CDS	4270001	4280000	.	+	.	No comment	chr1.4270001.4280000	.	.	1
chr1	window	gene	4280001	4290000	.	+	.	No comment	chr1.4280001.4290000	.	.	1
chr1	window	CDS	4280001	4290000	.	+	.	No comment	chr1.4280001.4290000	.	.	1
chr1	window	gene	4290001	4300000	.	+	.	No comment	chr1.4290001.4300000	.	.	1
chr1	window	CDS	4290001	4300000	.	+	.	No comment	chr1.4290001.4300000	.	.	1
chr1	window	gene	4300001	4310000	.	+	.	No comment	chr1.4300001.4310000	.	.	1
chr1	window	CDS	4300001	4310000	.	+	.	No comment	chr1.4300001.4310000	.	.	1
chr1	window	gene	4310001	4320000	.	+	.	No comment	chr1.4310001.4320000	.	.	1
chr1	window	CDS	4310001	4320000	.	+	.	No comment	chr1.4310001.4320000	.	.	1
chr1	window	gene	4320001	4330000	.	+	.	No comment	chr1.4320001.4330000	.	.	1
chr1	window	CDS	4320001	4330000	.	+	.	No comment	chr1.4320001.4330000	.	.	1
chr1	window	gene	4330001	4340000	.	+	.	No comment	chr1.4330001.4340000	.	.	1
chr1	window	CDS	4330001	4340000	.	+	.	No comment	chr1.4330001.4340000	.	.	1
chr1	window	gene	4340001	4350000	.	+	.	No comment	chr1.4340001.4350000	.	.	1
chr1	window	CDS	4340001	4350000	.	+	.	No comment	chr1.4340001.4350000	.	.	1
chr1	window	gene	4350001	4360000	.	+	.	No comment	chr1.4350001.4360000	.	.	1
chr1	window	CDS	4350001	4360000	.	+	.	No comment	chr1.4350001.4360000	.	.	1
chr1	window	gene	4360001	4370000	.	+	.	No comment	chr1.4360001.4370000	.	.	1
chr1	window	CDS	4360001	4370000	.	+	.	No comment	chr1.4360001.4370000	.	.	1
chr1	window	gene	4370001	4380000	.	+	.	No comment	chr1.4370001.4380000	.	.	1
chr1	window	CDS	4370001	4380000	.	+	.	No comment	chr1.4370001.4380000	.	.	1
chr1	window	gene	4380001	4390000	.	+	.	No comment	chr1.4380001.4390000	.	.	1
chr1	window	CDS	4380001	4390000	.	+	.	No comment	chr1.4380001.4390000	.	.	1
chr1	window	gene	4390001	4400000	.	+	.	No comment	chr1.4390001.4400000	.	.	1
chr1	window	CDS	4390001	4400000	.	+	.	No comment	chr1.4390001.4400000	.	.	1
chr1	window	gene	4400001	4410000	.	+	.	No comment	chr1.4400001.4410000	.	.	1
chr1	window	CDS	4400001	4410000	.	+	.	No comment	chr1.4400001.4410000	.	.	1
chr1	window	gene	4410001	4420000	.	+	.	No comment	chr1.4410001.4420000	.	.	1
chr1	window	CDS	4410001	4420000	.	+	.	No comment	chr1.4410001.4420000	.	.	1
chr1	window	gene	4420001	4430000	.	+	.	No comment	chr1.4420001.4430000	.	.	1
chr1	window	CDS	4420001	4430000	.	+	.	No comment	chr1.4420001.4430000	.	.	1
chr1	window	gene	4430001	4440000	.	+	.	No comment	chr1.4430001.4440000	.	.	1
chr1	window	CDS	4430001	4440000	.	+	.	No comment	chr1.4430001.4440000	.	.	1
chr1	window	gene	4440001	4450000	.	+	.	No comment	chr1.4440001.4450000	.	.	1
chr1	window	CDS	4440001	4450000	.	+	.	No comment	chr1.4440001.4450000	.	.	1
chr1	window	gene	4450001	4460000	.	+	.	No comment	chr1.4450001.4460000	.	.	1
chr1	window	CDS	4450001	4460000	.	+	.	No comment	chr1.4450001.4460000	.	.	1
chr1	window	gene	4460001	4470000	.	+	.	No comment	chr1.4460001.4470000	.	.	1
chr1	window	CDS	4460001	4470000	.	+	.	No comment	chr1.4460001.4470000	.	.	1
chr1	window	gene	4470001	4480000	.	+	.	No comment	chr1.4470001.4480000	.	.	1
chr1	window	CDS	4470001	4480000	.	+	.	No comment	chr1.4470001.4480000	.	.	1
chr1	window	gene	4480001	4490000	.	+	.	No comment	chr1.4480001.4490000	.	.	1
chr1	window	CDS	4480001	4490000	.	+	.	No comment	chr1.4480001.4490000	.	.	1
chr1	window	gene	4490001	4500000	.	+	.	No comment	chr1.4490001.4500000	.	.	1
chr1	window	CDS	4490001	4500000	.	+	.	No comment	chr1.4490001.4500000	.	.	1
chr1	window	gene	4500001	4510000	.	+	.	No comment	chr1.4500001.4510000	.	.	1
chr1	window	CDS	4500001	4510000	.	+	.	No comment	chr1.4500001.4510000	.	.	1
chr1	window	gene	4510001	4520000	.	+	.	No comment	chr1.4510001.4520000	.	.	1
chr1	window	CDS	4510001	4520000	.	+	.	No comment	chr1.4510001.4520000	.	.	1
chr1	window	gene	4520001	4530000	.	+	.	No comment	chr1.4520001.4530000	.	.	1
chr1	window	CDS	4520001	4530000	.	+	.	No comment	chr1.4520001.4530000	.	.	1
chr1	window	gene	4530001	4540000	.	+	.	No comment	chr1.4530001.4540000	.	.	1
chr1	window	CDS	4530001	4540000	.	+	.	No comment	chr1.4530001.4540000	.	.	1
chr1	window	gene	4540001	4550000	.	+	.	No comment	chr1.4540001.4550000	.	.	1
chr1	window	CDS	4540001	4550000	.	+	.	No comment	chr1.4540001.4550000	.	.	1
chr1	window	gene	4550001	4560000	.	+	.	No comment	chr1.4550001.4560000	.	.	1
chr1	window	CDS	4550001	4560000	.	+	.	No comment	chr1.4550001.4560000	.	.	1
chr1	window	gene	4560001	4570000	.	+	.	No comment	chr1.4560001.4570000	.	.	1
chr1	window	CDS	4560001	4570000	.	+	.	No comment	chr1.4560001.4570000	.	.	1
chr1	window	gene	4570001	4580000	.	+	.	No comment	chr1.4570001.4580000	.	.	1
chr1	window	CDS	4570001	4580000	.	+	.	No comment	chr1.4570001.4580000	.	.	1
chr1	window	gene	4580001	4590000	.	+	.	No comment	chr1.4580001.4590000	.	.	1
chr1	window	CDS	4580001	4590000	.	+	.	No comment	chr1.4580001.4590000	.	.	1
chr1	window	gene	4590001	4600000	.	+	.	No comment	chr1.4590001.4600000	.	.	1
chr1	window	CDS	4590001	4600000	.	+	.	No comment	chr1.4590001.4600000	.	.	1
chr1	window	gene	4600001	4610000	.	+	.	No comment	chr1.4600001.4610000	.	.	1
